system:index,CLOUD_COVER,DELTA,DFO_ID,LANDSAT_5,LANDSAT_7,LANDSAT_8,LANDSAT_ALL,X,Y,.geo
DFO_4339_From_20160312_to_20160413,20,1,4339.0,0,2,0,2,74.96682747771538,33.09732684260991,
DFO_4340_From_20160305_to_20160325,20,1,4340.0,0,3,0,3,-62.686013003201765,-28.54322466950257,
DFO_4346_From_20160401_to_20160413,20,1,4346.0,0,0,2,2,-59.149655415939996,-30.94412196648057,
DFO_4350_From_20160412_to_20160511,20,1,4350.0,0,0,0,0,-57.15603754536268,-30.625189413190604,
DFO_4355_From_20160420_to_20160501,20,1,4355.0,0,0,0,0,90.4239702169297,23.749347056856646,
DFO_4357_From_20160422_to_20160530,20,1,4357.0,0,1,0,1,36.55918625231642,-5.792302649812603,
DFO_4358_From_20160415_to_20160530,20,1,4358.0,0,0,3,3,47.907615558561304,50.47886631621166,
DFO_4359_From_20160526_to_20160624,20,1,4359.0,0,0,0,0,-96.55761735772111,30.89687042981486,
DFO_4364_From_20160617_to_20160624,20,1,4364.0,0,1,0,1,110.50400891281373,-7.290344148117991,
DFO_4365_From_20160601_to_20160816,20,1,4365.0,0,0,0,0,94.73292509192643,22.137452979349113,
DFO_4369_From_20160630_to_20160706,20,1,4369.0,0,0,0,0,34.60988841393176,11.855303045680168,
DFO_4376_From_20160718_to_20160719,20,1,4376.0,0,0,0,0,101.03351999892213,8.763363149180206,
DFO_4378_From_20160707_to_20160803,20,1,4378.0,0,0,0,0,81.12463910351885,19.548634423950627,
DFO_4381_From_20160725_to_20160803,20,1,4381.0,0,0,0,0,24.72272994898529,-30.42370807637023,
DFO_4382_From_20160725_to_20160826,20,1,4382.0,0,0,0,0,84.1419774012404,24.226230651385706,
DFO_4386_From_20160730_to_20160731,20,1,4386.0,0,0,0,0,-77.141702380655,40.41280212517424,
DFO_4388_From_20160814_to_20160826,20,1,4388.0,0,0,0,0,-91.4934116636853,30.18021484286063,
DFO_4390_From_20160815_to_20160826,20,1,4390.0,0,0,0,0,96.15454503372035,22.84997159495515,
DFO_4391_From_20160914_to_20160922,20,1,4391.0,0,0,0,0,5.497713208135322,16.861090373468137,
DFO_4403_From_20161006_to_20161016,20,1,4403.0,0,0,0,0,102.3730964475551,14.155414754539807,
DFO_4412_From_20161010_to_20161110,20,1,4412.0,0,0,5,5,-57.87678626934925,-32.37402151699864,
DFO_4423_From_20161201_to_20161207,20,1,4423.0,0,0,0,0,102.21929618548845,10.44293701359391,
DFO_4427_From_20161226_to_20170105,20,1,4427.0,0,0,7,7,-58.028951371620785,-31.86506437290566,
DFO_4428_From_20161225_to_20170105,20,1,4428.0,0,0,0,0,133.43164094062058,-20.225339673213526,
DFO_4432_From_20161231_to_20170207,20,1,4432.0,0,0,0,0,101.03351999892213,8.763363149180206,
DFO_4434_From_20170104_to_20170105,20,1,4434.0,0,1,0,1,-121.2770741145921,40.370024063855894,
DFO_4435_From_20170105_to_20170121,20,1,4435.0,0,4,0,4,-56.33731747556349,-24.399051009422184,
DFO_4439_From_20170101_to_20170207,20,1,4439.0,0,0,0,0,32.81209943444133,-21.34304775813027,
DFO_4444_From_20170216_to_20170303,20,1,4444.0,0,3,0,3,-116.91328946212559,32.68279311400353,
DFO_4451_From_20170313_to_20170322,20,1,4451.0,0,0,0,0,146.1266606258239,-33.144392010209266,
DFO_4455_From_20170309_to_20170322,20,1,4455.0,0,0,0,0,19.098419599335983,-20.38187273012868,
DFO_4459_From_20170330_to_20170418,20,1,4459.0,0,0,0,0,91.27005780217328,25.70839476467149,
DFO_4461_From_20170405_to_20170421,20,1,4461.0,0,0,0,0,175.59369363019098,-37.956707527087275,
DFO_4462_From_20170405_to_20170421,20,1,4462.0,0,0,0,0,-68.69198650189692,-45.618288080392645,
DFO_4464_From_20170405_to_20170421,20,1,4464.0,0,0,3,3,-61.07309800467971,-23.488962591982595,
DFO_4465_From_20170414_to_20170421,20,1,4465.0,0,0,0,0,75.22679192629465,53.01615241126209,
DFO_4472_From_20170508_to_20170515,20,1,4472.0,0,0,0,0,37.670851446055096,-3.7094315388514127,
DFO_4483_From_20170602_to_20170703,20,1,4483.0,0,0,0,0,90.4239702169297,23.749347056856646,
DFO_4485_From_20170612_to_20170614,20,1,4485.0,0,0,0,0,121.89025046398336,12.064047356711951,
DFO_4495_From_20170804_to_20170821,20,1,4495.0,0,0,0,0,-67.71051464230086,7.787298239453374,
DFO_4499_From_20170727_to_20170810,20,1,4499.0,0,0,0,0,87.53958633510302,22.580832583880973,
DFO_4500_From_20170802_to_20170810,20,1,4500.0,0,0,0,0,106.76080923423689,22.780791323101145,
DFO_4503_From_20170725_to_20170729,20,1,4503.0,0,0,0,0,10.452193116809315,53.01021862347683,
DFO_4507_From_20170810_to_20170826,20,1,4507.0,0,2,0,2,79.59592337289494,27.73602863040701,
DFO_4508_From_20170810_to_20170826,20,1,4508.0,0,0,0,0,84.1419774012404,24.226230651385706,
DFO_4515_From_20170823_to_20170826,20,1,4515.0,0,0,0,0,109.5651749002706,23.552775315113713,
DFO_4516_From_20170908_to_20170919,20,1,4516.0,0,1,3,4,-78.17742316577525,26.24649385850929,
