ID,ThreshType,GlideNumber,Country,OtherCountry,long,lat,Area,Began,Ended,Validation,Dead,Displaced,MainCause,Severity,geometry
2127,std,0,Indonesia,0,113.005128,-2.428747,9362.832734,1/14/2003,2/6/2003,News,0,30000,Heavy rain,2,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>112.843068,-1.939794 112.995432,-1.934254 113.27246,-1.99797 113.253068,-2.521552 113.150568,-2.862295 113.014824,-2.923241 112.826448,-2.898309 112.737796,-2.488308 112.843068,-1.939794</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>108.980695,1.013973 108.923251,1.11887 109.08809,1.193797 109.540147,1.041446 109.540147,0.799183 109.410274,0.649329 109.217963,0.541934 108.923251,0.536939 108.88329,0.746734 108.835836,0.806675 108.915758,0.871612 108.973202,0.944041 108.980695,1.013973</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
2130,std,0,Argentina,0,-60.978623,-29.455848,60476.41606,1/13/2003,1/31/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-61.037973,-31.64679 -61.421955,-31.281676 -61.958619,-29.625018 -61.736955,-27.571686 -60.150291,-27.933354 -59.998627,-28.645018 -60.418619,-30.605012 -60.60646,-31.350457 -61.037973,-31.64679</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2134,otsu,0,Malaysia,0,102.893883,2.467598,2994.312727,1/20/2003,2/10/2003,News,1,1500,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>102.62471,2.81992 102.861579,2.719346 103.093277,2.532207 103.113327,2.407447 103.033123,2.260408 102.832617,2.215851 102.743503,2.262636 102.642717,2.441766 102.524851,2.458136 102.44791,2.705328 102.62471,2.81992</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2136,std,0,UK,0,-2.498648,57.049015,292.0037295,1/22/2003,1/23/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-2.550532,57.117636 -2.456806,57.117636 -2.364754,57.120983 -2.342996,56.997131 -2.493626,56.958637 -2.650952,56.978721 -2.649278,57.120983 -2.550532,57.117636</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2137,std,0,Australia,0,139.396536,-17.930109,166298.581,1/22/2003,3/6/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>139.055253,-16.99389 139.138269,-17.040008 139.170551,-17.219874 139.276625,-17.358231 139.414985,-17.362843 139.654805,-17.542708 139.926905,-17.634946 139.92184,-17.658199 140.058579,-17.718472 140.328141,-17.694901 140.72351,-17.509027 140.938434,-17.863907 140.708514,-18.308754 140.533572,-18.543673 140.033744,-18.693622 138.649405,-18.478927 137.15267,-17.823423 134.685926,-17.622329 133.640238,-17.340797 134.323958,-14.418241 135.42327,-13.828361 135.905894,-13.922209 135.785238,-14.176929 135.316022,-14.780205 135.690926,-15.111718 136.20995,-15.447558 136.382958,-15.671446 136.660385,-15.781601 136.749326,-15.956402 137.074982,-15.946222 137.848422,-16.424538 138.124398,-16.674315 138.404302,-16.769281 138.61423,-16.779279 138.984103,-16.889241 139.055253,-16.99389</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2138,otsu,0,Peru,0,-70.432286,-13.374411,78942.02339,1/23/2003,2/10/2003,News,7,12000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-71.230974,-11.004266 -69.530066,-11.63937 -68.65795,-12.446332 -68.963038,-13.23314 -68.938762,-13.610383 -68.997162,-14.420688 -69.997266,-13.960785 -70.54477,-13.493582 -71.03443,-13.040452 -72.190566,-11.964612 -72.179982,-11.42767 -71.230974,-11.004266</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2140,std,0,Italy,0,15.920488,41.347305,28756.00203,1/25/2003,1/27/2003,News,1,1000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>13.508029,42.778296 13.578903,42.811372 13.9002,42.89642 14.027774,42.636548 14.367972,42.357774 14.684544,42.18295 14.722344,42.112076 14.821568,42.050652 15.152316,41.913628 15.38384,41.875828 15.59646,41.913628 15.903584,41.927802 16.125656,41.923078 16.177632,41.800228 15.946108,41.672654 15.87996,41.568706 15.985,41.439716 16.147739,41.359356 16.958235,41.099728 17.434476,40.855237 17.888076,40.689863 18.039164,40.555271 18.274719,40.410828 18.512497,40.13472 18.45034,40.066169 18.375275,39.798191 18.072348,39.94332 18.012218,40.101315 17.906387,40.254997 17.85722,40.284439 17.481724,40.307142 17.203818,40.412495 17.246401,40.499374 17.137064,40.516006 17.076595,40.520481 16.92418,40.481965 16.569804,40.718213 15.407464,41.07731 14.637296,41.469482 14.207324,41.875828 13.32848,42.61292 13.508029,42.778296</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2143,std,0,Australia,0,118.21192,-22.496397,294622.2614,1/26/2003,2/4/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>119.929824,-19.988469 121.000864,-20.264181 121.318992,-23.106149 120.891182,-26.028535 118.461262,-25.334521 116.535358,-24.609741 115.104848,-21.695769 115.497208,-21.473077 116.589456,-20.720173 117.437808,-20.762589 118.826976,-20.295997 119.929824,-19.988469</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2145,std,0,Peru,0,-69.309972,-15.87345,65370.87813,1/28/2003,2/10/2003,News,6,34000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-69.281894,-14.709574 -68.06261,-14.892866 -67.847438,-15.721662 -68.086514,-16.279506 -68.596546,-16.885165 -69.830832,-16.612618 -70.413522,-15.53837 -71.13872,-14.486438 -70.43743,-13.793118 -69.281894,-14.709574</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2148,std,0,Indonesia,0,107.641486,-7.046763,4154.772859,1/30/2003,2/9/2003,News,0,0,Heavy rain,1,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>108.060962,-7.260519 107.959709,-7.355342 107.194689,-6.927832 107.458267,-6.738184 108.059353,-6.906938 108.088283,-7.093372 108.060962,-7.260519</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>106.747893,-6.112991 106.940755,-6.096919 106.969685,-6.177277 106.911827,-6.292995 106.818609,-6.341211 106.757537,-6.321925 106.731822,-6.202993 106.747893,-6.112991</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>"
2152,std,0,Australia,0,150.372737,-23.771908,46117.21716,2/5/2003,2/12/2003,News,1,20,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>149.864965,-22.813641 150.746809,-22.786947 150.821959,-23.576898 151.195267,-23.844342 151.769159,-24.691246 151.223127,-25.231706 149.919337,-24.944762 149.022286,-24.017066 149.377721,-23.174307 149.864965,-22.813641</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2154,std,0,Australia,0,146.722097,-22.278126,40587.43977,2/11/2003,2/14/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>146.902849,-21.049042 147.752361,-21.934706 147.417977,-23.236089 146.460017,-23.507211 145.691833,-22.657696 145.908729,-21.383424 146.902849,-21.049042</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2158,otsu,0,Indonesia,0,107.603981,-6.973194,401.2240652,2/16/2003,2/17/2003,News,0,4300,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>107.503638,-6.911334 107.512287,-6.848625 107.626894,-6.843219 107.675548,-6.867005 107.720958,-6.905928 107.770693,-6.985937 107.657167,-7.021616 107.545804,-6.991343 107.503638,-6.911334</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2160,std,0,Pakistan,Afghanistan,68.067654,27.524729,433469.9446,2/16/2003,2/22/2003,News,20,3000,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>71.913735,23.777153 69.007062,23.673267 68.285663,23.610818 67.495383,23.910578 67.263758,24.472628 67.236503,24.803045 66.698295,24.871171 66.76478,25.190036 66.521764,25.409325 66.230832,25.47443 65.601443,25.348063 65.26065,25.388751 65.208893,25.323278 65.137086,25.309194 64.784845,25.342279 64.675923,25.28721 64.610916,25.227278 64.521618,25.282598 64.405503,25.245443 64.207251,25.336794 63.628826,25.396101 63.467483,25.289461 63.484603,25.207759 63.363435,25.218423 63.137591,25.279728 62.99392,25.206129 62.808224,25.263181 62.521586,25.266064 62.379692,25.195779 62.315729,25.11066 62.292708,25.194888 62.243624,25.204825 62.118097,25.205099 62.07275,25.178615 62.092871,25.118667 62.06222,25.098962 61.847443,25.113059 61.772089,25.115472 61.77147,25.182394 61.534762,25.22534 62.174532,26.55367 64.206697,27.6745 64.652615,30.023511 65.144991,31.796301 66.26909,31.987061 68.04721,30.426949 69.330044,28.781495 69.347964,26.369884 71.24683,24.94632 71.913735,23.777153</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2161,std,0,Zambia,Angola,21.700514,-12.176378,607286.0062,1/15/2003,7/1/2003,News,7,20000,Heavy rain,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>21.868898,-11.172607 23.273326,-11.235174 24.34667,-13.381862 25.422983,-17.828747 23.861902,-19.825775 21.579407,-19.831451 17.939651,-17.776007 17.151278,-14.502687 19.951574,-11.878991 21.868898,-11.172607</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2162,otsu,0,Angola,0,18.014563,-10.439194,115312.468,2/6/2003,2/20/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>17.960067,-8.422618 19.159107,-8.640634 19.704131,-9.512666 19.377091,-11.25673 18.505091,-12.45577 16.324995,-11.583738 16.433987,-10.05769 17.960067,-8.422618</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2167,std,0,USA,0,-90.065158,31.463349,785574.9401,2/22/2003,3/17/2003,News,1,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-90.185632,29.218051 -91.079229,29.343896 -91.615157,29.717526 -93.865692,29.85009 -94.915292,29.340282 -95.784972,30.000034 -94.885308,31.289554 -92.310464,31.715263 -92.055583,36.822837 -87.971595,36.355597 -85.497888,34.168655 -85.10894,31.709402 -82.275527,32.230516 -82.129719,35.70566 -79.845351,37.455372 -75.90238,36.507602 -76.292236,35.068146 -78.571404,33.898578 -80.880524,32.129242 -81.4803,30.989666 -81.210412,29.910074 -84.089324,30.149978 -85.048972,29.76013 -86.098572,30.50985 -87.542284,30.420886 -88.853759,30.438716 -89.627054,30.192838 -89.681808,29.415199 -90.185632,29.218051</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2169,std,0,Spain,France,-1.165927,43.302177,106247.983,2/5/2003,2/13/2003,News,1,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-0.324164,45.825179 0.165528,45.470263 1.197841,44.864256 1.767742,44.244428 1.968691,43.666946 1.365003,43.072756 -0.334622,43.150202 -1.023383,43.013657 -0.845589,42.661409 -0.561506,42.571478 1.860875,42.12547 1.178261,41.270035 0.717934,40.842302 0.72677,40.583121 -1.506589,41.670849 -2.226678,42.230912 -1.520887,43.522007 -1.451825,43.639263 -1.30121,44.185885 -1.219142,44.873521 -1.124651,45.781064 -0.324164,45.825179</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2170,std,0,Australia,0,138.397895,-29.212829,1260590.177,2/22/2003,3/24/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>137.760005,-32.48508 135.822497,-34.006116 133.522833,-31.670236 133.577157,-27.125232 135.608567,-24.744512 140.260935,-19.690906 143.315527,-19.631018 146.999015,-21.457786 143.585047,-26.848234 141.426359,-31.282064 139.706912,-33.915727 139.40744,-34.679375 138.11972,-34.110382 137.820248,-34.155302 138.149664,-33.196999 137.760005,-32.48508</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2172,std,0,Greece,0,22.223743,39.608875,35397.85483,1/27/2003,2/7/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>22.726877,39.885769 22.834933,39.797973 22.902469,39.581861 22.990269,39.554847 22.814677,39.338735 22.517741,38.873237 22.572459,38.818051 22.520834,38.707252 21.527229,39.082857 21.653069,39.365749 21.457217,39.824987 21.574947,40.31043 21.072602,41.253236 22.820683,41.444717 24.124659,40.87184 22.814279,40.591136 22.566269,40.478778 22.618592,40.366233 22.531029,40.135647 22.551467,40.020032 22.726877,39.885769</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2173,std,0,Brazil,0,-50.481932,-11.878068,139112.7861,1/11/2003,4/22/2003,News,0,0,Rainy Season,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-50.230892,-9.000644 -49.805996,-8.653028 -49.767404,-8.653028 -49.265324,-9.232388 -49.265324,-10.545572 -49.14942,-11.89738 -49.458412,-12.592596 -50.269484,-13.867172 -50.926124,-15.103108 -51.814444,-14.639636 -51.775788,-13.442308 -51.621292,-12.013252 -51.737196,-10.777316 -51.428204,-10.120708 -50.230892,-9.000644</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2174,std,0,Turkey,Greece,26.714824,41.591029,26936.7804,1/17/2003,3/3/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>25.970374,40.851827 25.315884,40.960069 25.187238,41.026126 25.165397,41.59338 25.516474,42.106218 26.550536,42.35412 27.028388,42.160369 27.44661,41.846696 27.285677,41.193732 27.116658,40.858272 26.724954,40.682682 26.37377,40.628654 26.110382,40.615146 26.068639,40.639998 26.027537,40.767291 25.970374,40.851827</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2175,std,0,Turkey,0,28.31203,38.089335,37809.06219,2/4/2003,3/12/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>27.389125,39.349871 28.02641,39.538356 28.692495,38.997995 28.669388,37.937905 28.688857,37.84341 29.093996,36.9083 28.767658,36.744663 28.541611,36.871703 28.309097,36.938318 28.339722,37.084398 27.575742,37.070269 27.562394,37.258654 27.33277,37.36671 27.204458,37.36671 27.220508,37.581186 27.143674,37.650357 27.224714,37.704385 27.312514,37.961018 27.069386,38.048814 26.948875,38.097628 26.860026,38.035307 26.799242,38.183884 26.75197,38.366229 27.089642,38.413503 27.136922,38.454024 27.062027,38.473047 26.966528,38.454288 26.918691,38.538731 26.792994,38.61835 27.068361,38.857827 27.038395,38.932918 26.948271,38.94699 26.894003,39.073643 27.389125,39.349871</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2176,std,0,Australia,0,124.222901,-17.970507,68628.39702,3/2/2003,3/11/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>124.166743,-16.77402 124.674901,-17.043923 125.774469,-17.819368 126.149261,-18.321444 125.552429,-19.166994 123.806912,-19.154585 122.29981,-18.167799 122.296542,-17.859839 123.389397,-17.363828 123.829374,-16.851918 124.166743,-16.77402</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2177,std,0,USA,0,-88.017873,37.41102,32682.00779,2/26/2003,3/7/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-86.443461,37.849606 -86.443461,37.647182 -87.150934,37.265984 -88.137829,37.017416 -89.037493,36.612568 -89.352373,36.732523 -89.592285,37.347294 -87.846435,38.515843 -86.465949,38.209472 -86.443461,37.849606</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2178,std,0,Mozambique,Zimbawe,32.664524,-21.37826,137205.7698,3/5/2003,3/16/2003,News,8,8300,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>34.861212,-20.726 35.116108,-21.250808 33.73662,-22.945172 32.222188,-23.065128 31.412492,-22.150468 30.21294,-21.190832 30.647772,-19.691392 31.2564,-19.107191 32.492422,-19.849791 34.711621,-20.249599 34.602549,-20.499823 34.861212,-20.726</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2179,std,0,Spain,0,-1.035382,41.834366,19395.83205,2/27/2003,3/10/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-1.770108,42.550348 -1.20782,42.4079 -0.570552,41.838114 0.772394,41.279826 0.823731,41.045968 0.695995,40.794546 0.811178,40.674664 0.652531,40.624575 -0.707915,41.035011 -1.342768,41.575712 -1.972532,42.212972 -1.770108,42.550348</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2180,std,0,Australia,0,133.126397,-14.085462,338861.6953,3/7/2003,3/17/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>129.7825,-14.589836 129.437653,-14.37647 129.754067,-14.0108 129.808617,-13.783508 129.881351,-13.556216 129.972485,-13.54277 130.271357,-13.385466 130.254111,-13.238004 130.145011,-13.165272 130.176981,-13.070858 130.217745,-12.974344 130.354121,-12.89252 130.372303,-12.728868 130.481405,-12.656136 130.608689,-12.78342 130.672331,-12.719776 130.599597,-12.656136 130.599597,-12.537944 130.663239,-12.437936 130.926899,-12.656136 130.947757,-12.50457 130.890532,-12.456116 130.88144,-12.3652 131.072367,-12.3652 131.057869,-12.25289 131.29966,-12.247008 131.417851,-12.30156 131.890619,-12.237916 131.999719,-12.328836 132.143269,-12.300082 132.662357,-12.095586 132.63614,-11.99244 132.736148,-11.865156 132.654323,-11.756056 132.48158,-11.4924 132.499763,-11.40148 132.554316,-11.374208 132.708872,-11.537856 132.945259,-11.356024 133.134261,-11.718058 133.572587,-11.828792 133.836251,-11.756056 133.836251,-11.846972 133.899891,-11.919708 134.007604,-11.879681 134.219653,-12.032666 134.509035,-12.074268 134.745419,-11.983348 135.147733,-12.25289 135.300011,-12.247008 135.527307,-12.119724 135.700051,-12.328836 136.123013,-12.488842 136.263739,-12.447028 136.532005,-12.221426 136.815141,-12.425922 136.311781,-13.070858 135.871333,-13.275354 135.845515,-13.719864 136.018259,-13.774416 135.863699,-14.147176 135.554579,-14.501752 135.320773,-14.801186 135.452166,-14.977408 136.080486,-15.373742 135.581857,-17.21108 133.390753,-17.674757 130.308662,-15.629122 129.7825,-14.589836</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2181,std,0,Zambia,0,27.689975,-16.066257,22883.25997,3/11/2003,3/15/2003,News,0,6400,Heavy rain,2,"<Polygon><outerBoundaryIs><LinearRing><coordinates>26.821698,-15.420153 28.327832,-15.219987 28.514205,-15.638817 28.236333,-16.156458 28.014697,-16.494926 27.607505,-16.505234 27.303401,-16.469154 26.662225,-16.231682 26.411475,-15.668393 26.821698,-15.420153</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2182,std,0,USA,0,-104.728709,47.715919,30706.80066,3/17/2003,3/21/2003,News,0,0,Ice Jams,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-104.123721,49.017744 -103.240608,48.844575 -103.369917,48.020296 -103.536412,47.833593 -103.682297,47.527553 -104.264886,47.016703 -104.724115,46.694796 -105.245601,46.498039 -105.401375,47.163623 -105.23144,48.820506 -104.123721,49.017744</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2183,std,0,USA,0,-81.775621,35.151636,269996.8264,3/19/2003,3/31/2003,News,0,0,Heavy rain,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-81.316517,36.580766 -79.961482,37.507576 -77.23209,36.685259 -76.993728,36.50562 -76.629356,35.294872 -78.878747,33.907682 -81.479978,31.081468 -84.010814,32.225844 -84.395942,33.843376 -81.316517,36.580766</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2187,otsu,0,Ukraine,0,33.319354,48.240995,220029.0575,3/22/2003,4/4/2003,News,0,130,Snow Melt,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>28.981014,46.718861 26.991854,47.186899 25.991954,48.133613 25.694112,48.867581 26.800384,49.707921 27.481166,49.782381 29.613927,49.755786 29.954319,49.543042 31.390343,49.383482 35.56101,49.676447 35.783874,48.116459 35.626818,47.539753 34.490744,46.998525 32.894449,46.385787 32.23129,46.674455 31.306837,46.64656 30.784026,46.585896 30.252162,46.139132 28.981014,46.718861</coordinates></LinearRing></outerBoundaryIs></Polygon>"
2191,std,0,Russia,0,133.05758,44.383722,30394.37559,3/25/2003,4/11/2003,News,0,0,Snow Melt,1,"<Polygon><outerBoundaryIs><LinearRing><coordinates>132.602691,45.371561 132.775892,45.795712 133.100471,46.38055 133.445815,46.276374 133.953578,46.323645 134.08903,46.152895 134.520351,46.087347 134.705575,45.792851 134.043791,44.849671 133.468031,44.051678 132.583495,43.969816 132.053628,44.058181 132.379158,44.509583 132.424841,44.593247 132.63204,44.697173 132.634543,44.832995 132.761454,44.956024 132.851575,45.066751 132.811996,45.184553 132.750221,45.242628 132.777883,45.296709 132.629478,45.347263 132.602691,45.371561</coordinates></LinearRing></outerBoundaryIs></Polygon>"
