unit_id,MEAN,unit_name,P10_bh_2,P10_bh_5,P10_bh_10,P10_bh_25,P10_bh_50,P10_bh_100,P10_bh_250,P10_bh_500,P10_bh_1T,P30_24_2,P30_24_5,P30_24_10,P30_24_25,P30_24_50,P30_24_100,P30_24_250,P30_24_500,P30_24_1T,P30_28_2,P30_28_5,P30_28_10,P30_28_25,P30_28_50,P30_28_100,P30_28_250,P30_28_500,P30_28_1T,P30_38_2,P30_38_5,P30_38_10,P30_38_25,P30_38_50,P30_38_100,P30_38_250,P30_38_500,P30_38_1T,P30_b4_2,P30_b4_5,P30_b4_10,P30_b4_25,P30_b4_50,P30_b4_100,P30_b4_250,P30_b4_500,P30_b4_1T,P30_b8_2,P30_b8_5,P30_b8_10,P30_b8_25,P30_b8_50,P30_b8_100,P30_b8_250,P30_b8_500,P30_b8_1T,P30_2h_2,P30_2h_5,P30_2h_10,P30_2h_25,P30_2h_50,P30_2h_100,P30_2h_250,P30_2h_500,P30_2h_1T,P30_3h_2,P30_3h_5,P30_3h_10,P30_3h_25,P30_3h_50,P30_3h_100,P30_3h_250,P30_3h_500,P30_3h_1T,cc,region,continent,system.index,country,pop2010,pop2030,newclimateadds,newclimateONLY,newpopONLY,relexpcc,pop_2000_all_rural,pop_2000_all_semiurban,pop_2000_all_urban,pop_2000_flood_rural,pop_2000_flood_semiurban,pop_2000_flood_urban,pop_2000_nonflood_rural,pop_2000_nonflood_semiurban,pop_2000_nonflood_urban,pop_delta_all_rural,pop_delta_all_semiurban,pop_delta_all_urban,pop_delta_flood_rural,pop_delta_flood_semiurban,pop_delta_flood_urban,pop_delta_nonflood_rural,pop_delta_nonflood_semiurban,pop_delta_nonflood_urban,ccc,absolutechangef,relexp,cc_inc_flood,pop_inc_flood,cc_pop_inc_flood,onlypop_inc_flood,onlycc_inc_flood,none_inc_flood
152,0.576609007,MOZAMBIQUE,0,835638.25,980221.625,1087382.375,1216400.125,1298948.125,1406489.25,1475346,1519259,284221.9773,1137874.83,1399723.572,1554749.935,1692558.975,1832058.626,2035588.699,2122471.012,2172649.987,455217.1003,1167281.686,1381941.791,1555887.662,1725916.201,1867144.044,2029904.788,2118010.357,2162976.057,491407.0309,1261596.362,1486263.698,1668995.876,1845961.532,1989825.793,2156851.681,2252974.915,2302068.565,207095.5038,841346.1402,1017641.003,1125836.572,1236001.558,1332489.139,1466674.809,1522561.445,1553227.995,336757.0733,864121.1541,1016212.656,1129917.401,1259901.214,1356689.121,1468825.841,1530197.23,1558357.987,0,1121846.088,1332672.588,1493755.4,1667972.825,1782939.65,1933721,2033655.625,2113729.7,0,1216595.538,1433461.938,1604673.95,1782953,1902594.275,2059151.075,2163834.55,2246723.8,MZ,Eastern Africa,Africa,232,Mozambique,22594896.15,32819415.7,84354.73165,54851.22967,558309.625,0.988356677,4183539.02,7336423.752,6929925.956,47520.26865,65428.08736,22462.55546,4136018.751,7270995.665,6907463.401,1898152.833,4226484.401,3859535.493,95122.19738,105727.7402,7147.424177,1803030.636,4120756.66,3852388.069,MOZ,207997.3618,1.645541118,0,1,0,0,0,0
153,0.743989621,MYANMAR,0,2474515.75,3173802.75,3789652.25,4371990.5,4787086,5245800.5,5614870.5,5967656.5,1283728.125,2838938.5,3695840.45,4427052.8,5088039.3,5712540.7,6226909.6,6658086,7149385.3,1306588.2,2754906.7,3560675.5,4302213.15,5063299,5650857.8,6248827,6624952,7103875.6,1533849.206,3286819.2,4204527.5,5025294.5,5832329,6453371.1,7094348.2,7494308.9,7993688.5,1395483.413,3111779.15,3985729.65,4701774.8,5356617.1,5928561,6420195.2,6807997.8,7244798.2,1427511.125,3022480,3872711.05,4591438.25,5322065.5,5867975.1,6428475.4,6772371.9,7210769,0,2242703.65,2895766.7,3525600.1,4095632.7,4500029,4955805,5346536.1,5713535.1,0,2695590.55,3446825.15,4151768,4784491.6,5246682.3,5764721.7,6189230.8,6587021.6,MM,South-Eastern Asia,Asia,233,Myanmar (Burma),46656684.6,49736162.59,1278415.9,1157501.4,-268334.4,1.106839355,8869594.967,22600000,17700000,856752.3602,1877853.042,432606.5131,8012842.606,20700000,17200000,1255978.262,1763059.432,3207740.077,554509.9029,924186.1557,164598.4125,701468.3587,838873.2765,3043141.664,MMR,1643294.471,1.348120888,1,1,1,0,0,0
154,0.716127178,NAMIBIA,0,53120.8125,84140.83594,115571.75,131522.1875,144140.2031,159814.7031,168519.1563,186078.4063,3368.113409,50971.5332,94750.58438,128946.7313,149763.7578,165795.6047,192471.7906,201960.4406,218413.0828,3148.859935,42050.84844,87003.51172,125816.7344,148504.1313,165386.8891,188594.7531,198234.0469,211107.5547,3736.772213,47173.4082,96988.36641,137622.0281,162226.4234,180155.0891,204261.6438,214055.225,226658.2703,3034.867375,47177.88574,84402.21641,114219.6094,131960.1609,144143.9297,163948.2922,170486.4438,183199.6078,2792.430876,38711.74375,78557.14844,111188.8766,130530.8625,142482.6234,161008.2516,167599.5531,177265.625,0,56955.94609,94409.54219,130361.9016,148622.5688,164195.4422,183479.8344,196967.7094,221306.1328,0,65365.20859,104406.8563,143355.4078,163282.7594,180543.275,200541.0281,214116.125,238692.4328,NA,Southern Africa,Africa,234,Namibia,2240774,2907539.353,1266.3375,-919.603125,28448.55313,0.906570173,1376919.697,380988.024,318905.9928,17304.42807,1375.543638,0,1359615.269,379612.4804,318905.9928,211506.3409,176729.8072,226512.1322,-402.5369468,743.7831487,0,211908.8779,175986.024,226512.1322,NAM,341.2462019,0.785655244,0,0,0,0,0,1
156,0.418816624,NEPAL,0,1358130.625,1470854.875,1547354.25,1631399.625,1686383.125,1763983.125,1821296.375,1870101.875,1127224.352,1870748.765,1952405.29,2063967.012,2179807.175,2261181.963,2363280.403,2444540.696,2526473.512,1059752.467,1879262.026,1962004.526,2077777.542,2204426.938,2271784.738,2386331.17,2488465.871,2574565.651,1206220.019,2131768.25,2229894.325,2366933.666,2509108.906,2588557.718,2719450.063,2832652.824,2929591.287,918016.7887,1527493.63,1593999.255,1684842.1,1788148.653,1854751.462,1938885.028,2009098.099,2071687.836,866462.8437,1538998.107,1603424.907,1697183.437,1806261.114,1862183.402,1955464.072,2035956.089,2101753.517,0,1659747.413,1812182,1907039.375,2002164.5,2070265.15,2159999.95,2225031.55,2282718.65,0,1876975.988,2059378.025,2172981.05,2280611.05,2359717.15,2465335.3,2541640.25,2610659.3,NP,Southern Asia,Asia,235,Nepal,30968784.86,42325707.92,263434.3209,214659.714,403735.175,0.999703011,1.30E+07,1.10E+07,3351281.023,172231.7016,819653.022,314795.782,12900000,10200000,3036485.241,-3578914.605,4071666.411,5185582.515,-24155.39563,510637.1152,292262.0488,-3554759.21,3561029.296,4893320.466,NPL,778743.7684,1.321596366,0,1,0,0,0,0
157,0.512700956,NETHERLANDS,0,5222236.5,5716467.5,5971968.5,6184838,6317707,6494009,6620115.5,6771224,1760118.302,6587938.405,6713240.955,7063555.063,7226088.264,7317528.206,7525116.36,7705335.934,7883116.335,2981612.354,6789939.406,6789939.406,7109983.061,7222764.227,7320528.204,7549234.777,7718049.867,7866389.308,2835784.616,6485554.246,6485554.246,6786868.396,6892706.686,6984785.402,7205379.877,7368461.626,7512497.536,1583188.465,6030318.961,6132157.261,6453956.656,6598918.224,6680639.469,6877616.111,7047881.11,7217605.641,2676451.949,6206978.456,6206978.456,6496383.965,6597081.366,6686451.44,6904301.114,7064568.681,7206847.632,0,5674855.2,6288529.1,6573453.7,6807555.2,6955565.3,7142723.4,7276279.4,7435056.1,0,5451227.75,5992718.4,6258324.1,6479765.2,6617443.6,6798045.1,6927122.9,7080727.1,NL,Western Europe,Europe,236,Netherlands,15968756.31,17184897.04,441770.4674,444453.1811,656163.9,1.083343477,3899762.757,8973855.929,12700000,23650.32305,80734.89554,421125.087,3876112.434,8893121.033,12300000,555599.0217,339822.707,796389.6934,7581.056988,-1492.968899,-1124.763422,548017.9647,341315.6759,797514.4569,NLD,4963.324667,0.946807237,1,0,0,0,1,0
159,0.185977475,NEW ZEALAND,0,127654.0156,162734.5469,172813.125,176613.8438,183990.0781,193314.7188,197443.0781,206432.1719,30385.96252,168752.49,213285.7575,217477.345,222414.8679,230651.0488,246755.777,252995.0931,264730.0751,27618.56908,178961.5317,210188.3954,218097.6082,223716.3363,233245.6584,250162.9491,254680.4213,261845.9193,25935.93456,168670.459,198155.7265,205218.6276,210416.0495,219334.7996,235364.9427,239417.6901,246154.7619,25367.25214,140191.6617,177240.3915,180217.4319,184081.5308,190749.2176,204430.2084,208991.8845,218492.4878,23090.8831,148431.731,175068.3585,180798.5078,185189.7984,192831.8993,207145.6606,210447.1475,216311.0329,0,153613.0391,194770.4828,208170.0063,213316.4375,222733.0781,233442.4844,239103.5344,250138.3125,0,144808.6141,183786.2641,196022.6844,200673.1281,209389.9031,219587.2375,224711.7063,235081.7875,NZ,Australia and New Zealand,Oceania,238,New Zealand,3498891.749,4242132.196,15576.8869,13004.06933,41660.45625,1.063897907,1274167.916,1548789.83,1755449.218,4888.797775,8412.967706,16350.41133,1269279.119,1540376.862,1739098.807,199563.2236,231605.2019,338647.575,1117.768987,906.3979607,3929.594615,198445.4546,230698.804,334717.9804,NZL,5953.761563,1.027912383,1,1,1,0,0,0
160,0.181168153,NICARAGUA,0,147224.875,154774.1719,161343.2344,168937.7969,172371.6875,175529.1094,177054.7656,179293.9531,30624.30873,157977.9773,168046.6334,175505.4795,182301.8902,184070.4583,186268.5364,188576.1453,192764.629,52680.18815,160848.9763,171200.8963,177691.8779,186269.4656,189139.6361,191337.5736,193000.2238,195557.0027,58826.72851,188291.936,201722.7896,210704.5693,220902.6685,224956.1268,228576.7702,230817.9063,234459.7158,27366.61308,140158.158,150130.8937,158108.7899,165012.3476,167060.0422,169428.2985,171493.8239,175415.0462,44759.31285,143215.8699,153355.6153,160504.1916,169319.514,172218.8128,174309.2514,175875.7592,178741.9664,0,164291.7188,172140.875,178404.9438,185939.0156,189013.825,192699.5531,193965.9656,195935.3,0,192845.2219,203432.0156,211846.7375,220577.9594,224785.325,230020.4031,232352.4281,235240.975,NI,Central America,Americas,239,Nicaragua,5705422.125,6668935.976,-965.741833,-1179.006468,16911.2,0.932569968,1084975.574,1976584.074,2006906.661,10742.0459,7235.989718,0,1074233.528,1969348.085,2006906.661,465657.6434,462974.1315,158041.9328,15448.78981,14610.21673,0,450208.8536,448363.9148,158041.9328,NIC,30059.00654,2.200130759,0,1,0,1,0,0
161,0.796139546,NIGER,0,207148.0938,339364.1875,439855.875,501500.0938,555793.875,623438.75,655780.0625,679930.1875,473993.8869,802094.9313,1003879.356,1222455.547,1329484.156,1460342.988,1598058.3,1699931.219,1780071.556,418948.2224,804822.9969,1053662.281,1272179.166,1392513.181,1494505.488,1665676.225,1759846.119,1835954.294,469414.1272,895114.6719,1164490.625,1403800.234,1534113.306,1646883.6,1828860.6,1930572.731,2014802.756,271072.0359,436216.0125,563701.4344,682468.8406,736921.2125,807064.5313,882145.0375,929061.6375,967120.3313,237669.9295,436861.5047,588138.3281,707701.2781,767702.5813,825472.2625,915213.5813,960683.4875,996330.7688,0,379638.0156,586589.275,773190.5719,885955.075,984279.9625,1107161.688,1171303.144,1224303.831,0,428293.4531,656745.6438,862037.8969,988995.2688,1095836.788,1229144.725,1300833.981,1360219.731,NE,Western Africa,Africa,240,Niger,15626379.2,29927392.88,588542.975,304903.425,515523.0813,1.401218814,2577308.249,4542621.383,4400832.627,1791.658041,2933.707277,680.6750438,2575516.591,4539687.675,4400151.952,2059876.971,3516391.575,3338597.505,7081.029694,7871.917151,431.2632417,2052795.942,3508519.658,3338166.242,NER,15384.21009,2.167670809,1,1,1,0,0,0
162,0.705831151,NIGERIA,0,4360061.5,4912980.5,6215320,6911041.5,7574373.5,8337704.5,8834387,9491493,3219121.266,7390302.525,8380512.9,10187342.5,11097863.2,11981987.6,13117023.9,13831291.6,14820212.6,2483076.381,7252679.275,8651486.8,10491567.7,11669619.5,12695847.5,13744775.5,14758559.1,15849461.4,2740984.119,7877615.075,9402296.2,11334133.2,12565238.6,13646102.7,14758355.4,15803505.1,16929784,2111639.453,5191259.675,5745541.7,7047616.7,7721325.4,8304532.7,9046511.9,9528684.5,10219253.5,1664033.325,5083294.725,5897109.7,7228572.7,8041782.2,8708988.7,9409598.8,10054724.6,10804839,0,6211266.675,7205509.8,8978873.1,9945321.3,10997911.3,12181168.3,12917080.1,13858799,0,6703083.225,7791441.8,9663911.4,10683829.8,11773292.2,13007197.2,13781922.5,14749745.2,NG,Western Africa,Africa,241,Nigeria,156078883.1,249350567.6,1841479,1220337.6,4082693.1,1.045686078,14800000,42300000,66400000,210599.6389,773914.8635,286045.1896,14600000,41500000,66100000,11200000,20700000,27800000,354599.1581,1010976.23,200636.3241,10800000,19700000,27600000,NGA,1566211.712,1.505117528,1,1,1,0,0,0
168,0.260730681,OMAN,0,12749.05566,20444.42969,28128.52148,28468.54102,31807.60352,39001.03125,45749.30078,46359.38281,6645.979286,40875.99293,55214.59763,66026.26446,68386.11876,71193.82769,83786.72202,97214.25164,100878.2334,7361.626078,29489.37343,40476.77577,51463.87394,52407.29126,54968.89398,58703.01914,75675.99634,78718.59421,8031.251362,32497.89659,44975.3567,57146.49737,58318.06852,60773.39266,64623.03867,81191.91502,84729.51546,5401.624361,35322.98852,47572.96463,56166.61993,58289.83269,59986.03069,70706.36219,82135.93578,84741.79279,6074.937292,23905.71499,34098.32137,42957.01411,43548.14866,44321.34261,47935.24837,61399.51644,64294.13141,0,17640.63236,26110.2103,34640.17944,35104.80234,40440.54385,48879.39727,55843.41953,56498.89336,0,19042.50568,28320.48389,38041.546,38567.44946,44492.96856,52996.28242,60650.33242,61329.21328,OM,Western Asia,Asia,244,Oman,2690518.376,3918536.224,19832.57681,15650.21566,10094.11875,1.135757945,412093.6455,965218.4326,687053.6823,423.6041587,5025.117528,0,411670.0414,960193.3151,687053.6823,445741.6131,1006084.374,726037.7456,357.9760657,-506.7613975,0,445383.637,1006591.136,726037.7456,OMN,-148.7853318,0.473248034,1,0,0,0,1,0
169,0.756660629,PAKISTAN,0,8413367,11908889,15144025,17238834,18977456,20957848,22363944,23750848,4146016.763,11868451.5,16189375.2,20867036.4,23808636.4,26244023.2,28935794.4,30865221.2,32668625.2,6633039.35,15364672.7,20384010.2,25165676.4,28351074.4,31048267.6,33962706,35922848.8,38066600.4,7604633.975,17874021.5,23613429.6,29031276,32593629.6,35640313.2,38921504.4,41102586,43444870.4,3279501.645,9007840.6,12381620.8,15910002,18130948,19952054.4,21862599.2,23229778.8,24558956.4,5276200.325,11791950.7,15700679.8,19222223.2,21588302.4,23581681.6,25630362,27013461.2,28546674.8,0,11078893.4,15529523.6,19789438.4,22538199.6,24903685.2,27679967.6,29621107.6,31532804.8,0,12989008.7,18117903.6,23078646.2,26223651.2,28900573.6,32068110,34269616.8,36387685.2,PK,Southern Asia,Asia,245,Pakistan,175458217.7,240918387.6,6301741.2,4649517.2,7257163.6,1.169839119,17300000,47200000,95700000,1262694.284,4014548.667,5445742.936,1.60E+07,43200000,90300000,6189301.001,22500000,30200000,1068311.298,4145241.045,4105440.955,5120989.703,18300000,26100000,PAK,9318993.298,1.366677907,1,1,1,0,0,0
173,0.667652539,PAPUA NEW GUINEA,0,252243.4531,306765.5,321788.875,340747.5625,359140.375,370079.125,377193.0625,384653.875,147378.1554,334740.7559,395749.4132,434103.5419,457645.5891,471772.9687,484971.4546,496196.1082,505265.2565,133171.8812,337528.6018,406233.4246,437323.8999,451673.642,472891.2089,479732.1325,491671.7632,503383.1375,142310.1522,359209.7789,432769.4121,467530.3996,482709.6784,505838.0104,513582.5229,526316.0854,538519.1318,113790.0462,268957.8573,315188.8475,343229.0727,359694.7187,370814.8708,380076.9647,388140.9089,395336.8823,102478.324,270950.864,322693.7366,344865.6227,355901.517,371382.7537,375915.5645,384558.4327,393407.6238,0,316001.9969,384200.9438,408676.0406,433206.375,456872.1688,473956.7938,483388.5938,492528.8188,0,335460.9625,408717.1125,436694.6344,462808.3438,488176.8625,507067.2563,517303.6188,527031.7313,PG,Melanesia,Oceania,247,Papua New Guinea,6182767.816,8590923.286,8283.169428,7365.370237,106195.5313,0.938111949,1379668.843,2298963.678,1157530.894,10022.82516,11155.74072,0,1369646.018,2287807.937,1157530.894,347854.5547,1174038.389,549950.4092,-3405.761413,3774.418417,0,351260.3161,1170263.971,549950.4092,PNG,368.657004,0.712233608,0,0,0,0,0,1
174,0.901250216,PARAGUAY,0,87327.85156,123270.1875,155491.5156,167295.25,182204.2031,200153.3906,209833.875,224892.3594,18784.87764,91296.96959,145245.1728,182926.2683,197836.9752,215663.8711,236174.0211,247864.9864,267323.2583,3342.744098,72749.22188,128070.1609,177806.6625,186669.1406,208599.0406,231277.4031,250868.5813,264571.4625,3990.047607,88424.44531,148049.8703,201618.9594,213258.8313,237735.8,263634.475,285325.5469,301065.4906,17734.96052,80255.32907,122093.8244,154319.2992,165844.2394,180742.1101,198539.6163,207458.3455,223938.4642,3165.563115,65668.02939,108865.4646,149424.4381,157358.8975,175421.3367,194654.0752,208896.9822,221418.9509,0,101410.2844,147076.1141,185136.3063,200679.6969,217989.7188,239776.0344,252143.5656,270498.2438,0,118539.9859,167833.9328,209587,227546.3,247347.5938,271794.4719,286283.7438,306479.6281,PY,South America,Americas,248,Paraguay,6290375.082,8193091.906,-1274.984375,-936.892805,42309.69063,0.917908494,1276435.347,1937239.969,2682445.651,35027.71884,17161.45861,18741.86058,1241407.628,1920078.511,2663703.79,259680.5951,332650.8769,961358.7921,17100.10395,13958.43552,13888.20655,242580.4911,318692.4414,947470.5855,PRY,44946.74602,1.292941454,0,1,0,1,0,0
175,0.243429315,PERU,0,1509605.875,1769181.5,2155769.75,2378269.5,2602910,2713665.5,2759620,2808234.5,790188.3786,1927788.275,2247391.199,2572845.762,2794716.49,3060276.791,3146778.791,3204088.748,3250672.235,803724.3271,1954148.333,2157147.583,2543305.898,2809105.354,3044100.149,3145100.863,3201230.307,3259552.748,848819.0186,2066225.004,2294545.399,2701339.143,2980391.015,3227287.981,3340559.17,3403275.078,3468875.997,667983.0939,1727372.896,1994638.005,2291286.636,2498721.864,2738960.717,2811736.942,2861366.331,2904241.473,681174.3278,1748959.635,1921445.782,2268360.855,2509589.962,2727935.23,2806684.826,2857541.179,2909409.796,0,1676923.325,1984281.675,2412361.475,2653090.75,2893112.45,3031204.025,3085855.975,3140784.425,0,1768952.75,2106428.625,2561561.15,2816701.05,3068321.125,3219891.475,3280937.175,3342799.325,PE,South America,Americas,249,Peru,28131870.51,31942195.91,115374.3316,97921.17944,326235.975,1.021648441,7178926.455,5768495.447,1.30E+07,30402.74262,30681.01062,10047.15313,7148523.713,5737814.436,1.30E+07,216849.0709,1452523.897,3874304.389,19301.44869,-39.36139501,373.8163175,197547.6222,1452563.258,3873930.573,PER,19635.90361,1.051402528,1,1,1,0,0,0
176,0.388492263,PHILIPPINES,0,2751792.5,3081960.5,3895916.5,4219578.5,4640841.5,4989082,5181837.5,5648252,808608.6281,3900045.325,4495074.15,5309941.05,5929022.1,6519312.7,7135408.9,7496495.8,8012206.2,916025.3797,3756003.925,4401153.25,5385097.75,5878957.7,6592707.7,7042286.6,7384774.5,7926652.2,985476.6563,3966145.925,4657487.55,5683060.25,6190174.7,6916110.9,7379671.7,7734800.4,8285373.2,622003.4825,3008932.996,3307838.971,3986952.151,4425583.003,4900046.581,5319044.019,5540200.156,5966896.59,696207.1047,2915803.35,3240790.8,4032896.95,4374417.45,4924847.7,5233342.4,5445068.6,5882299.3,0,3527858.825,4206440.9,5231334.2,5677243.3,6181067.3,6697685.1,7014457.3,7607094.6,0,3728588.275,4438902,5500750.15,5971885.8,6497495.4,7023768.6,7351708.2,7948999.2,PH,South-Eastern Asia,Asia,250,Philippines,78713553.52,106145412.6,370317.2,263231.1,1832619.8,1.056821739,15500000,23300000,3.10E+07,519556.7943,1322156.201,1221985.342,14900000,2.20E+07,29800000,2992112.042,8833875.173,10600000,16813.06548,499238.4088,351919.3879,2975298.976,8334636.764,10200000,PHL,867970.8622,0.971254262,1,0,0,0,1,0
178,0.839987734,POLAND,0,1450505.625,1740503.5,2007971,2128553.75,2248787,2390664.75,2511356.25,2652913.25,93305.49515,1355765.081,1653107.025,1979261.9,2117932.175,2246746.275,2373585.9,2494726.95,2651844.45,125999.6725,1539879.875,1806225.625,2054825.375,2194772.825,2325259.025,2441498.85,2583484.75,2733091.7,117744.807,1466361.788,1712969.875,1950212.3,2082781.075,2206606.725,2315884.1,2452517.1,2599235.3,88816.61829,1328762.8,1617360.163,1939781.95,2078936.475,2208570.225,2331586.325,2449813.25,2607171.775,121554.4959,1505081.425,1766236.925,2014603.1,2153253.075,2282216.05,2396596.85,2538148.5,2689657.55,0,1480261.45,1781106.875,2049117.325,2167556.175,2292512.15,2434454.825,2555014.7,2697777.15,0,1412512.463,1688617.175,1944258.375,2058345.05,2174916.075,2309816.925,2426305.8,2564649.65,PL,Eastern Europe,Europe,251,Poland,38046114.25,37686592.41,28470.05,26792.25,43658.45,1.038534708,21200000,21800000,1.90E+07,246491.789,402469.8337,422153.3477,20900000,21400000,18500000,695943.819,212982.7437,-684323.3741,41928.97718,-9032.340941,-30121.13636,654014.8418,222015.0846,-654202.2377,POL,2775.499879,0.998971383,1,0,0,0,1,0
184,0.377046135,ROMANIA,0,719557.0625,1144793.25,1635989.75,1689484.875,1722700.75,1872721.375,1910282.25,1956935.375,25776.65147,638495.4137,1116252.711,1605458.282,1645440.611,1715431.928,1870378.761,1947631.767,1978675.48,29736.78698,688562.8909,1130096.837,1644414.719,1670913.494,1718014.025,1897096.693,1930900.532,1969648.569,31765.53394,701257.3581,1137289.564,1641692.389,1664341.09,1706970.163,1882351.485,1916968.196,1955136.466,29315.2721,683298.2655,1176192.842,1670324.433,1707784.143,1775190.298,1931413.677,2007574.035,2041132.462,34646.10101,735593.6111,1186820.493,1705693.164,1730587.493,1775002.092,1953967.5,1990744.859,2030965.005,0,671410.6563,1079750.1,1565582.413,1623524.65,1659601.225,1807400.6,1843153.075,1889248.85,0,684827.2125,1092511.738,1572714.35,1622115.95,1652831.625,1799468.375,1834707.375,1879490.175,RO,Eastern Europe,Europe,256,Romania,21253898.23,19694591.19,87747.4567,80462.60853,-67129.175,1.090822251,14300000,7817313.503,9533035.731,77790.27238,93937.92144,104732.271,14300000,7723375.582,9428303.46,-2590490.773,-174292.235,-1059686.39,8987.360531,-6418.40438,-17690.35294,-2599478.133,-167873.8307,-1041996.037,ROU,-15121.39679,1.075224952,1,1,1,0,0,0
185,0.486273448,RUSSIAN FEDERATION,0,5535629.5,6956975,7648841,8057047,8540149,9028863,9384522,9781068,938229.65,4696908.4,6482720.6,7353592.1,7796227.3,8297986.2,8746272,9107172.6,9481814.2,1001260.179,4674648.45,6545343.3,7447184.1,7830056.1,8310609.3,8829218.5,9182952.4,9543369,985480.6422,4654933,6501289.2,7397473.5,7778853.5,8255979.9,8766299.3,9114673.2,9471098.8,949930.175,4832301.7,6659635.5,7562388,8020744.3,8532434.9,8993179.5,9358061,9737904,1015246.059,4815085.7,6720896.4,7654295.7,8052789.4,8543521.1,9068799.7,9427342,9793567.6,0,5398394.7,6783007.7,7443521,7838330.3,8311359.6,8788802.5,9139161.2,9531430,0,5357397.5,6731898.4,7392443.8,7784219.1,8253946.7,8727323.4,9072644.6,9459083.2,RU,Eastern Europe,Europe,257,Russia,141047419.3,137875683.1,43791.2,42820,-245360.8,1.001031269,51100000,80900000,1.18E+08,1622573.499,2826882.81,4274219.387,49500000,78100000,1.14E+08,-538943.3801,-4485032.697,-566385.8184,371.088287,-242728.5096,-132080.3212,-539314.4683,-4242304.187,-434305.4972,RUS,-374437.7425,0.97896904,1,0,0,0,0,0
186,0.27186029,RWANDA,0,809748.375,837170.1875,871027.625,871292.0625,872759.625,893812,895278.6875,895659.5625,41835.25358,1506690.756,1528225.321,2111858.671,2125593.656,2149024.206,2177528.472,2187645.984,2188245.297,36317.05178,1521938.845,1881369.49,2140540.531,2142315.041,2162842.876,2190827.404,2192807.229,2193685.862,40507.62002,1419382.701,1740144.466,1955656.127,1957429.182,1976053.043,2003411.193,2005440.962,2006470.968,34614.67477,858846.6761,874817.9305,1035331.242,1043542.076,1055291.457,1080719.907,1082290.998,1082810.39,30394.45569,872229.9749,1024427.459,1047543.661,1048738.076,1060391.365,1082069.582,1083144.739,1083739.958,0,1239628.344,1684191.475,1754308.567,1954695.4,1957085.15,1982848.425,1985648.775,1993586,0,1175586.697,1545232.064,1610066.636,1772501.7,1774943.975,1799945.625,1802610.275,1809619.825,RW,Eastern Africa,Africa,258,Rwanda,10530163.98,16657639.58,207158.4543,187866.0518,1090370.088,1.548331258,1245265.855,5391517.386,1538521.452,298.2392888,2329.382934,0,1244967.616,5389188.003,1538521.452,352647.3822,2443192.999,878797.2342,20.44146846,1715.679096,0,352626.9408,2441477.32,878797.2342,RWA,1736.120564,1.14529847,1,1,1,0,0,0
198,0.915488288,SENEGAL,0,293300.4063,363227.5625,410977.0313,472704.0938,497366.5625,572943.1875,599308.25,620088.875,193173.6096,478858.6875,623599.2188,700784.1188,809022.4375,851451.825,942709.8063,991800.9625,1020532.256,166701.5926,417115.0625,536222.1531,634851.8,717421.6938,762030.6875,862503.2063,889661.3375,920373.2438,168466.625,426696.5938,546571.7438,651261.9688,740364.7813,790898.775,898147.7938,931271.4,967962.0313,122104.4904,302926.0357,395934.1989,444714.6881,527750.9288,551367.1163,623868.626,656353.8453,676081.1031,104013.7477,264276.8656,339205.7938,398193.3281,465374.6563,489385.4688,565979.75,584972.3438,605885.975,0,460693.7813,571004.7625,649746.7813,724828.175,773736.8625,871814.0313,911974.975,943329.3938,0,473109.2375,587451.0438,672006.1938,752626.0875,803795.1375,909556.2938,955101.025,991438.7188,SN,Western Africa,Africa,262,Senegal,10728474,16466498.41,-22313.6375,-14335.90625,312666.725,0.967188576,1249660.317,2018723.811,6655057.245,14394.1052,50073.57015,38746.18495,1235266.212,1968650.24,6616311.06,827657.4084,1208042.354,3279134.827,13965.98063,26250.91737,16152.76106,813691.4277,1181791.437,3262982.066,SEN,56369.65906,1.006867409,0,1,0,1,0,0
201,0.231851403,SIERRA LEONE,0,206930.7344,226487.7969,248406.2188,265973.625,285037.8438,324554.9063,339667.5313,357544.875,214628.7693,303024.7269,329092.5654,372357.6206,413545.8831,441003.5799,490486.0773,514509.006,555090.2587,151491.8164,293440.0406,321951.5156,360050.9969,401170.9563,429436.1563,475354.0688,499910.4156,528809.9813,171379.6047,327578.3969,359389.6781,401624.4531,444335.0813,474749.4375,524416.4813,550691.1969,580686.4938,162646.5407,229779.3997,250054.8501,282457.6908,310388.7096,331282.3499,370514.7278,387237.0246,415907.3191,115857.507,222887.1625,244334.45,274031.7719,301415.8063,321726.8,359521.25,376590.1906,397558.4625,0,272933.3719,299060.1531,325907.5656,350988.5813,377076.7625,427990.6813,448874.6344,472675.9063,0,304086.8406,333131.4031,363590.0219,390977.4,419409.2688,472322.7313,495415.7844,520584.3375,SL,Western Africa,Africa,264,Sierra Leone,5501452.059,8252589.482,51035.78125,36922.65938,109207.1031,0.981127031,1533464.95,1354768.893,1056452.713,17217.34285,19267.09043,4111.757655,1516247.607,1335501.803,1052340.956,839281.8803,735586.8938,713275.4509,11120.46062,11177.74515,1112.267643,828161.4197,724409.1487,712163.1833,SLE,23410.47341,0.997829581,0,0,0,0,0,0
